일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2006/08/28","1327.89","-1.46","-0.11","1329.90","1335.64","1325.04","189855.0","2277726.0","6.52760333E8"
"2006/08/25","1329.35","13.62","1.04","1317.65","1333.89","1317.16","201748.0","2581633.0","6.52352234E8"
"2006/08/24","1315.73","-9.22","-0.70","1322.16","1322.22","1309.55","192324.0","2315431.0","6.45740986E8"
"2006/08/23","1324.95","-10.01","-0.75","1332.52","1333.13","1319.95","208087.0","2407228.0","6.50243998E8"
"2006/08/22","1334.96","13.29","1.01","1321.76","1336.11","1321.76","185508.0","2492080.0","6.55247511E8"
"2006/08/21","1321.67","-9.43","-0.71","1333.26","1337.70","1316.51","189261.0","2317373.0","6.48712827E8"
"2006/08/18","1331.10","3.32","0.25","1330.06","1336.38","1324.62","192914.0","3184084.0","6.53328521E8"
"2006/08/17","1327.78","12.17","0.93","1325.74","1335.41","1325.74","225535.0","3554751.0","6.51541315E8"
"2006/08/16","1315.61","20.50","1.58","1311.56","1319.48","1306.45","231679.0","3290640.0","6.45336995E8"
"2006/08/14","1295.11","3.01","0.23","1295.43","1303.89","1287.65","176474.0","2117430.0","6.35093064E8"
"2006/08/11","1292.10","-12.21","-0.94","1312.18","1317.19","1291.90","226689.0","2626452.0","6.33739628E8"
"2006/08/10","1304.31","-10.62","-0.81","1310.94","1314.76","1293.53","224418.0","3031000.0","6.39817202E8"
"2006/08/09","1314.93","3.83","0.29","1306.99","1321.55","1297.28","195817.0","2602338.0","6.44832724E8"
"2006/08/08","1311.10","21.56","1.67","1290.56","1311.10","1290.56","197974.0","2478868.0","6.42961915E8"
"2006/08/07","1289.54","-14.97","-1.15","1308.36","1308.59","1289.23","161899.0","2119337.0","6.32566949E8"
"2006/08/04","1304.51","12.46","0.96","1296.50","1305.80","1296.50","189520.0","2487823.0","6.39814516E8"
"2006/08/03","1292.05","-3.06","-0.24","1302.45","1304.77","1288.03","182404.0","2961819.0","6.33845439E8"
"2006/08/02","1295.11","7.75","0.60","1281.92","1295.11","1277.31","156721.0","2426188.0","6.35179278E8"
"2006/08/01","1287.36","-10.46","-0.81","1296.71","1306.91","1286.43","186835.0","2671683.0","6.31216311E8"
"2006/07/31","1297.82","0.75","0.06","1313.91","1316.12","1297.82","173375.0","2642915.0","6.36260933E8"
"2006/07/28","1297.07","0.80","0.06","1293.02","1301.69","1292.52","194446.0","2325582.0","6.35598326E8"
"2006/07/27","1296.27","17.19","1.34","1280.65","1299.80","1277.19","208570.0","2950104.0","6.35316597E8"
"2006/07/26","1279.08","-0.69","-0.05","1284.59","1286.22","1277.08","152766.0","2027916.0","6.27057333E8"
"2006/07/25","1279.77","16.42","1.30","1278.27","1287.48","1276.59","195200.0","2591015.0","6.27298432E8"
"2006/07/24","1263.35","-7.98","-0.63","1258.87","1267.63","1245.98","155834.0","2201290.0","6.19225642E8"
"2006/07/21","1271.33","-1.97","-0.15","1260.25","1271.58","1259.32","180752.0","2024548.0","6.22922523E8"
"2006/07/20","1273.30","39.65","3.21","1264.03","1273.42","1260.89","212461.0","2975430.0","6.23598003E8"
"2006/07/19","1233.65","0.23","0.02","1236.26","1244.58","1231.05","178604.0","2234486.0","6.0407947E8"
"2006/07/18","1233.42","-21.71","-1.73","1241.57","1243.58","1233.08","188801.0","2452594.0","6.03991934E8"
"2006/07/14","1255.13","-29.89","-2.33","1261.24","1261.24","1246.65","197529.0","2808581.0","6.14470045E8"
"2006/07/13","1285.02","-11.67","-0.90","1283.83","1299.07","1273.13","186872.0","2841574.0","6.29108766E8"
"2006/07/12","1296.69","-3.75","-0.29","1302.99","1311.27","1291.61","200706.0","2959442.0","6.3520734E8"
"2006/07/11","1300.44","1.15","0.09","1296.06","1301.95","1289.12","185853.0","2667766.0","6.37061684E8"
"2006/07/10","1299.29","25.36","1.99","1265.58","1299.41","1260.75","215415.0","2985804.0","6.36832061E8"
"2006/07/07","1273.93","9.97","0.79","1274.25","1278.94","1267.99","191852.0","2552052.0","6.24623989E8"
"2006/07/06","1263.96","-15.89","-1.24","1270.82","1277.32","1255.02","180430.0","2482213.0","6.19870464E8"
"2006/07/05","1279.85","-6.07","-0.47","1260.69","1286.47","1259.62","192705.0","2403154.0","6.27568887E8"
"2006/07/04","1285.92","-8.69","-0.67","1304.45","1305.67","1285.26","190721.0","2491482.0","6.30602094E8"
"2006/07/03","1294.61","-0.54","-0.04","1294.57","1298.04","1284.63","181039.0","2589571.0","6.34288173E8"
"2006/06/30","1295.15","32.13","2.54","1290.37","1295.43","1287.15","227000.0","3686107.0","6.33158181E8"
"2006/06/29","1263.02","24.31","1.96","1247.80","1267.90","1247.80","205096.0","2956218.0","6.17303275E8"
"2006/06/28","1238.71","-8.83","-0.71","1226.59","1238.74","1223.11","165952.0","2368689.0","6.04935701E8"
"2006/06/27","1247.54","9.49","0.77","1245.44","1253.41","1242.68","196453.0","2734636.0","6.09126999E8"
"2006/06/26","1238.05","9.43","0.77","1227.00","1239.54","1221.65","225967.0","3374394.0","6.04501659E8"
"2006/06/23","1228.62","-10.21","-0.82","1226.27","1228.96","1210.99","187620.0","2360778.0","5.99889895E8"
"2006/06/22","1238.83","11.64","0.95","1246.19","1248.28","1236.15","227952.0","3218545.0","6.0469712E8"
"2006/06/21","1227.19","1.36","0.11","1229.29","1232.63","1216.10","188199.0","2317607.0","5.99039969E8"
"2006/06/20","1225.83","-25.84","-2.06","1244.50","1244.56","1221.13","201142.0","2753938.0","5.9850445E8"
"2006/06/19","1251.67","-10.52","-0.83","1254.59","1260.22","1242.20","166262.0","2198739.0","6.11100441E8"
"2006/06/16","1262.19","42.79","3.51","1246.11","1264.87","1245.81","234036.0","3570367.0","6.15969018E8"
"2006/06/15","1219.40","-2.33","-0.19","1232.72","1239.86","1213.09","196280.0","2909097.0","5.94963801E8"
"2006/06/14","1221.73","17.87","1.48","1194.46","1230.02","1192.09","210748.0","3276799.0","5.9588658E8"
"2006/06/13","1203.86","-35.98","-2.90","1215.55","1218.39","1201.60","189713.0","3224018.0","5.87300647E8"
"2006/06/12","1239.84","4.19","0.34","1229.96","1239.84","1219.18","194882.0","2711756.0","6.04629042E8"
"2006/06/09","1235.65","12.52","1.02","1236.80","1240.05","1217.76","230379.0","3340518.0","6.02618642E8"
"2006/06/08","1223.13","-43.71","-3.45","1259.39","1262.36","1223.13","272299.0","4102284.0","5.96694041E8"
"2006/06/07","1266.84","-34.78","-2.67","1273.07","1279.27","1262.87","243226.0","3401199.0","6.17763377E8"
"2006/06/05","1301.62","-7.42","-0.57","1315.77","1315.77","1295.59","207499.0","2609801.0","6.3490494E8"
"2006/06/02","1309.04","13.95","1.08","1312.77","1314.77","1285.43","248487.0","3320158.0","6.38269068E8"
"2006/06/01","1295.09","-22.61","-1.72","1308.44","1319.05","1294.92","238046.0","3379351.0","6.31569131E8"
"2006/05/30","1317.70","-11.52","-0.87","1329.40","1330.60","1311.30","219732.0","3291972.0","6.4242359E8"
"2006/05/29","1329.22","6.79","0.51","1333.59","1340.33","1327.53","224009.0","2657120.0","6.48136744E8"
"2006/05/26","1322.43","26.67","2.06","1315.10","1326.34","1312.75","235587.0","3455548.0","6.44905849E8"
"2006/05/25","1295.76","-37.62","-2.82","1333.63","1333.65","1295.47","213557.0","3235688.0","6.3231654E8"
"2006/05/24","1333.38","3.52","0.26","1325.94","1335.09","1303.67","249758.0","3783932.0","6.50776663E8"
"2006/05/23","1329.86","-8.73","-0.65","1323.98","1334.85","1314.59","256195.0","3800533.0","6.49121138E8"
"2006/05/22","1338.59","-33.70","-2.46","1375.95","1376.08","1338.37","244384.0","3232962.0","6.53429261E8"
"2006/05/19","1372.29","7.14","0.52","1364.18","1372.29","1346.31","291358.0","3482721.0","6.69934989E8"
"2006/05/18","1365.15","-36.32","-2.59","1360.76","1366.78","1356.04","355783.0","3911213.0","6.66633613E8"
"2006/05/17","1401.47","19.36","1.40","1386.93","1403.68","1386.93","270248.0","3829181.0","6.84397074E8"
"2006/05/16","1382.11","-31.87","-2.25","1415.81","1416.45","1373.52","285855.0","4439085.0","6.75119442E8"
"2006/05/15","1413.98","-31.22","-2.16","1424.58","1424.58","1406.88","250685.0","3936334.0","6.90651191E8"
"2006/05/12","1445.20","-19.50","-1.33","1448.57","1454.14","1429.92","260776.0","3755880.0","7.05654732E8"
"2006/05/11","1464.70","13.61","0.94","1448.30","1464.70","1445.86","273370.0","3879723.0","7.14944088E8"
"2006/05/10","1451.09","0.65","0.04","1449.72","1455.83","1441.81","270624.0","3611912.0","7.08439111E8"
"2006/05/09","1450.44","-1.79","-0.12","1452.01","1461.20","1446.80","275914.0","3993741.0","7.0821393E8"
"2006/05/08","1452.23","11.21","0.78","1459.39","1461.05","1449.75","257203.0","4233417.0","7.09082567E8"
"2006/05/04","1441.02","5.85","0.41","1436.60","1441.46","1424.72","266810.0","4196351.0","7.03665596E8"
"2006/05/03","1435.17","0.27","0.02","1440.85","1453.50","1435.16","301940.0","4722115.0","7.00667789E8"
"2006/05/02","1434.90","15.17","1.07","1419.64","1435.00","1408.80","296678.0","4840120.0","7.0112342E8"
"2006/04/28","1419.73","-32.80","-2.26","1443.63","1443.63","1413.70","328120.0","4588169.0","6.93152414E8"
"2006/04/27","1452.53","1.31","0.09","1455.09","1458.67","1446.37","363521.0","4656612.0","7.09109096E8"
"2006/04/26","1451.22","20.07","1.40","1433.38","1451.22","1430.74","312334.0","3898796.0","7.08685994E8"
"2006/04/25","1431.15","0.21","0.01","1426.68","1441.72","1419.64","313969.0","4235087.0","6.99041822E8"
"2006/04/24","1430.94","-20.37","-1.40","1448.04","1448.04","1425.75","291169.0","4056670.0","6.98531589E8"
"2006/04/21","1451.31","17.16","1.20","1441.11","1458.35","1437.70","381811.0","4870646.0","7.08423539E8"
"2006/04/20","1434.15","-3.69","-0.26","1439.78","1445.20","1430.92","368822.0","4448484.0","6.99838239E8"
"2006/04/19","1437.84","10.84","0.76","1445.77","1450.93","1434.87","409369.0","5355457.0","7.01518314E8"
"2006/04/18","1427.00","4.37","0.31","1415.76","1432.90","1415.14","321896.0","3841569.0","6.96092518E8"
"2006/04/17","1422.63","-10.09","-0.70","1435.16","1436.65","1416.92","336628.0","3432301.0","6.94145072E8"
"2006/04/14","1432.72","27.00","1.92","1410.49","1434.68","1405.46","339442.0","4442574.0","6.98977019E8"
"2006/04/13","1405.72","22.13","1.60","1384.03","1405.72","1382.55","306708.0","3917739.0","6.85483885E8"
"2006/04/12","1383.59","-2.49","-0.18","1375.84","1384.21","1372.24","294012.0","3069592.0","6.74915483E8"
"2006/04/11","1386.08","-12.21","-0.87","1395.27","1397.46","1373.25","314823.0","4251665.0","6.7629239E8"
"2006/04/10","1398.29","-4.07","-0.29","1394.64","1402.30","1391.66","316159.0","3227210.0","6.82161243E8"
"2006/04/07","1402.36","5.36","0.38","1397.04","1402.36","1390.63","336346.0","3740606.0","6.84368142E8"
"2006/04/06","1397.00","8.23","0.59","1397.51","1406.03","1388.74","425051.0","4011034.0","6.82023644E8"
"2006/04/05","1388.77","3.13","0.23","1390.27","1395.64","1383.39","387920.0","3940776.0","6.7822058E8"
"2006/04/04","1385.64","5.89","0.43","1380.49","1388.99","1374.84","392032.0","4384995.0","6.76458179E8"
"2006/04/03","1379.75","20.15","1.48","1362.35","1381.67","1361.14","347087.0","3867217.0","6.72805316E8"
"2006/03/31","1359.60","21.46","1.60","1338.50","1360.13","1337.35","314760.0","3780237.0","6.629025E8"
"2006/03/30","1338.14","5.42","0.41","1339.11","1342.66","1332.18","294954.0","2777962.0","6.5240765E8"
"2006/03/29","1332.72","1.41","0.11","1319.24","1337.08","1314.63","388501.0","2912267.0","6.49815597E8"
"2006/03/28","1331.31","0.97","0.07","1327.66","1334.12","1322.12","359740.0","2943373.0","6.49104885E8"
"2006/03/27","1330.34","9.11","0.69","1317.46","1335.25","1317.25","323596.0","3241472.0","6.48541462E8"
"2006/03/24","1321.23","8.97","0.68","1311.88","1321.23","1302.47","368497.0","3309430.0","6.44253929E8"
"2006/03/23","1312.26","2.43","0.19","1321.40","1327.42","1300.44","333041.0","3395691.0","6.40005652E8"
"2006/03/22","1309.83","-26.82","-2.01","1326.74","1326.74","1306.07","306299.0","3412417.0","6.38881671E8"
"2006/03/21","1336.65","-10.04","-0.75","1347.30","1348.20","1335.45","289596.0","2623402.0","6.52006554E8"
"2006/03/20","1346.69","5.57","0.42","1339.73","1350.02","1335.22","320751.0","2611666.0","6.56981341E8"
"2006/03/17","1341.12","5.14","0.38","1331.38","1342.83","1320.54","277188.0","2746947.0","6.54413879E8"
"2006/03/16","1335.98","2.00","0.15","1340.58","1347.13","1332.55","314017.0","3132997.0","6.51802552E8"
"2006/03/15","1333.98","7.68","0.58","1337.21","1342.44","1332.53","356087.0","3408518.0","6.50548499E8"
"2006/03/14","1326.30","-11.98","-0.90","1339.69","1340.35","1316.47","348694.0","3244099.0","6.44727651E8"
"2006/03/13","1338.28","18.21","1.38","1332.28","1338.50","1328.56","317901.0","3303990.0","6.50355866E8"
"2006/03/10","1320.07","8.86","0.68","1315.13","1328.72","1308.74","282770.0","3274542.0","6.41680334E8"
"2006/03/09","1311.21","-2.84","-0.22","1313.75","1324.21","1310.58","278388.0","3817859.0","6.37298201E8"
"2006/03/08","1314.05","-2.62","-0.20","1303.58","1322.51","1296.78","316688.0","4111624.0","6.38692676E8"
"2006/03/07","1316.67","-28.09","-2.09","1336.47","1336.47","1314.27","297279.0","3948908.0","6.401213E8"
"2006/03/06","1344.76","15.81","1.19","1332.71","1344.77","1324.39","300003.0","3565259.0","6.53763571E8"
"2006/03/03","1328.95","-38.75","-2.83","1365.35","1367.17","1325.59","339815.0","4597180.0","6.46143817E8"
"2006/03/02","1367.70","-3.89","-0.28","1377.46","1379.30","1367.68","405525.0","4572302.0","6.64683862E8"
"2006/02/28","1371.59","-3.29","-0.24","1377.44","1379.71","1363.93","296105.0","3357407.0","6.66368347E8"
"2006/02/27","1374.88","9.06","0.66","1365.41","1374.89","1360.46","302260.0","3303962.0","6.68046041E8"
"2006/02/24","1365.82","4.59","0.34","1363.73","1366.71","1352.76","329357.0","3894248.0","6.63869067E8"
"2006/02/23","1361.23","20.65","1.54","1348.51","1362.03","1346.69","341972.0","4264366.0","6.61910457E8"
"2006/02/22","1340.58","-5.91","-0.44","1344.90","1356.76","1324.40","363829.0","4113468.0","6.51415023E8"
"2006/02/21","1346.49","-1.76","-0.13","1350.45","1352.17","1339.20","385044.0","3730437.0","6.54280257E8"
"2006/02/20","1348.25","15.52","1.16","1336.01","1357.73","1329.45","385415.0","4409582.0","6.5526224E8"
"2006/02/17","1332.73","18.41","1.40","1325.49","1333.83","1315.25","283771.0","3787018.0","6.47596961E8"
"2006/02/16","1314.32","10.48","0.80","1308.00","1320.10","1299.73","312833.0","4158482.0","6.38186745E8"
"2006/02/15","1303.84","-24.37","-1.83","1342.28","1342.40","1300.76","419995.0","5536309.0","6.33059766E8"
"2006/02/14","1328.21","7.42","0.56","1315.14","1330.05","1303.19","286698.0","3614864.0","6.43238433E8"
"2006/02/13","1320.79","-14.44","-1.08","1338.70","1338.96","1310.37","351462.0","4000306.0","6.39786405E8"
"2006/02/10","1335.23","13.57","1.03","1328.41","1338.33","1314.94","356355.0","4646459.0","6.46466619E8"
"2006/02/09","1321.66","10.67","0.81","1326.87","1329.46","1313.82","348014.0","4540553.0","6.40056204E8"
"2006/02/08","1310.99","-21.29","-1.60","1325.68","1344.38","1308.87","356997.0","4269537.0","6.23337228E8"
"2006/02/07","1332.28","-9.36","-0.70","1340.84","1348.24","1329.60","349786.0","3998564.0","6.33700382E8"
"2006/02/06","1341.64","8.14","0.61","1326.23","1342.21","1307.77","378538.0","4750705.0","6.38030788E8"
"2006/02/03","1333.50","-40.94","-2.98","1357.17","1362.37","1330.68","444565.0","5193417.0","6.34220217E8"
"2006/02/02","1374.44","-1.53","-0.11","1387.50","1389.55","1357.71","449617.0","5278882.0","6.53725985E8"
"2006/02/01","1375.97","-23.86","-1.70","1390.43","1398.19","1366.56","469704.0","5444295.0","6.54753915E8"
"2006/01/31","1399.83","15.27","1.10","1391.51","1403.30","1381.75","406454.0","5042177.0","6.66033274E8"
"2006/01/27","1384.56","31.81","2.35","1369.00","1384.56","1363.12","469535.0","5385478.0","6.58605504E8"
"2006/01/26","1352.75","10.16","0.76","1349.48","1352.84","1329.65","367817.0","5117291.0","6.43530727E8"
"2006/01/25","1342.59","15.76","1.19","1339.36","1353.32","1335.80","510688.0","6067080.0","6.38803477E8"
"2006/01/24","1326.83","29.40","2.27","1307.36","1328.32","1292.84","540137.0","5974445.0","6.30992774E8"
"2006/01/23","1297.43","-27.35","-2.06","1307.40","1327.26","1285.63","534802.0","5761920.0","6.17220387E8"
"2006/01/20","1324.78","-35.86","-2.64","1368.85","1377.59","1321.96","528395.0","5967918.0","6.30537298E8"
"2006/01/19","1360.64","7.73","0.57","1357.32","1367.53","1347.97","408111.0","5153755.0","6.47186085E8"
"2006/01/18","1352.91","-36.67","-2.64","1378.73","1379.46","1333.75","567080.0","6882183.0","6.43576271E8"
"2006/01/17","1389.58","-32.21","-2.27","1423.76","1426.21","1389.51","473738.0","5602669.0","6.61067444E8"
"2006/01/16","1421.79","5.51","0.39","1423.08","1425.05","1409.53","402104.0","5225619.0","6.76104634E8"
"2006/01/13","1416.28","13.70","0.98","1397.15","1416.28","1388.15","418901.0","5372045.0","6.7318429E8"
"2006/01/12","1402.58","8.49","0.61","1399.64","1411.82","1399.04","447863.0","5642500.0","6.66684871E8"
"2006/01/11","1394.09","-2.20","-0.16","1394.65","1400.30","1384.27","534599.0","5340043.0","6.62525209E8"
"2006/01/10","1396.29","-12.04","-0.85","1413.14","1417.84","1388.70","476500.0","5848502.0","6.63512534E8"
"2006/01/09","1408.33","-4.45","-0.31","1421.90","1421.90","1405.05","531485.0","6157945.0","6.6858658E8"
"2006/01/06","1412.78","17.27","1.24","1399.23","1412.79","1395.26","587867.0","6215338.0","6.70613017E8"
"2006/01/05","1395.51","-6.60","-0.47","1405.31","1405.31","1378.96","538071.0","6899476.0","6.6247054E8"
"2006/01/04","1402.11","7.24","0.52","1408.19","1412.15","1400.08","527991.0","6959164.0","6.65777294E8"
"2006/01/03","1394.87","5.60","0.40","1393.14","1394.92","1376.17","541279.0","5660411.0","6.62333383E8"
"2006/01/02","1389.27","9.90","0.72","1383.32","1389.27","1370.61","396300.0","4788515.0","6.59738888E8"
"2005/12/29","1379.37","11.21","0.82","1371.86","1383.14","1370.38","445933.0","5354179.0","6.55074595E8"
"2005/12/28","1368.16","-5.39","-0.39","1357.29","1369.42","1353.24","368806.0","4200715.0","6.49463261E8"
"2005/12/27","1373.55","5.98","0.44","1371.35","1376.77","1370.03","423772.0","4222378.0","6.52095506E8"
"2005/12/26","1367.57","8.04","0.59","1363.81","1371.63","1362.31","382129.0","3970276.0","6.49262141E8"
"2005/12/23","1359.53","8.66","0.64","1358.51","1360.00","1347.14","418650.0","4591558.0","6.42930006E8"
"2005/12/22","1350.87","-3.29","-0.24","1361.35","1364.48","1342.08","532939.0","5699823.0","6.38877224E8"
"2005/12/21","1354.16","13.16","0.98","1345.09","1356.39","1343.46","498138.0","4936935.0","6.40385237E8"
"2005/12/20","1341.00","1.60","0.12","1333.07","1344.31","1331.56","523432.0","4207787.0","6.34168873E8"
"2005/12/19","1339.40","18.36","1.39","1325.61","1339.48","1320.88","513998.0","4209738.0","6.33273122E8"
"2005/12/16","1321.04","-16.64","-1.24","1322.40","1330.46","1314.52","621723.0","4958795.0","6.23754818E8"
"2005/12/15","1337.68","3.41","0.26","1338.16","1343.05","1326.01","688576.0","6184824.0","6.31588203E8"
"2005/12/14","1334.27","-2.21","-0.17","1346.52","1349.87","1325.76","466021.0","4883418.0","6.30141464E8"
"2005/12/13","1336.48","3.25","0.24","1337.25","1339.69","1328.24","484877.0","4430942.0","6.31273765E8"
"2005/12/12","1333.23","15.81","1.20","1321.07","1337.82","1321.07","462718.0","4290635.0","6.29120088E8"
"2005/12/09","1317.42","-6.78","-0.51","1319.01","1332.64","1313.33","436782.0","4171390.0","6.19716366E8"
"2005/12/08","1324.20","-0.55","-0.04","1321.51","1328.64","1310.34","512041.0","5186753.0","6.22893554E8"
